"xVOut2","VOut2","IOut2","xIOut2"
"1.6143762040883303","5.029160022735596","",""
"1.6158849466592073","5.017486572265625","",""
"1.6159905353561044","5.018852233886719","",""
"1.616378896869719","5.028552055358887","",""
"1.6178855439648032","5.016876220703125","",""
"1.6183756524696946","5.027851581573486","",""
"1.6197694931179285","5.017009735107422","",""
"1.6198854427784681","5.016179084777832","",""
"1.6203754348680377","5.027220249176025","",""
"1.6217041993513703","5.017019271850586","",""
"1.6218827804550529","5.015556812286377","",""
"1.6223794082179666","5.026648044586182","",""
"1.6237698728218675","5.015981197357178","",""
"1.623885938897729","5.015018463134766","",""
"1.6243777936324477","5.025998592376709","",""
"1.6256558010354638","5.016139984130859","",""
"1.6258867690339684","5.014299392700195","",""
"1.6263768775388598","5.025384426116943","",""
"1.627555931918323","5.0164055824279785","",""
"1.627885620109737","5.013723850250244","",""
"1.6283746808767319","5.024669647216797","",""
"1.6294278902933002","5.016482830047607","",""
"1.6298521077260375","5.013084888458252","",""
"1.630375161767006","5.024001121520996","",""
"1.6312970547005534","5.016777038574219","",""
"1.6318896086886525","5.012335300445557","",""
"1.6323765739798546","5.023426532745361","",""
"1.6331736696884036","5.016931056976318","",""
"1.6338865971192718","5.011760711669922","",""
"1.6343770548701286","5.022797584533691","",""
"1.6353233950212598","5.0153985023498535","",""
"1.6358847497031093","5.011127948760986","",""
"1.6363795148208737","5.0222930908203125","",""
"1.637119334191084","5.0161519050598145","",""
"1.6379337757825851","5.010643482208252","",""
"1.6383776674047112","5.021561145782471","",""
"1.6389411175623536","5.01606559753418","",""
"1.6398851294070482","5.0099053382873535","",""
"1.6403773333877325","5.021004676818848","",""
"1.6408745432272553","5.015874862670898","",""
"1.6418849118053913","5.00940465927124","",""
"1.6423792112618685","5.020357608795166","",""
"1.6428276430815458","5.015307903289795","",""
"1.643887022510171","5.008664608001709","",""
"1.6443803906440735","5.019826412200928","",""
"1.6447837697342038","5.014980792999268","",""
"1.6459299949929118","5.008153438568115","",""
"1.6463755164295435","5.019036769866943","",""
"1.6469104448333383","5.013619422912598","",""
"1.6478556208312511","5.007391929626465","",""
"1.6483800718560815","5.018589019775391","",""
"1.6485063824802637","5.014385223388672","",""
"1.6499314224347472","5.006887435913086","",""
"1.6503799706697464","5.01785945892334","",""
"1.6504265367984772","5.013946533203125","",""
"1.6518518095836043","5.006274700164795","",""
"1.6523607773706317","5.016867637634277","",""
"1.652388134971261","5.017505168914795","",""
"1.6539321513846517","5.005804061889648","",""
"1.6543808160349727","5.016709327697754","",""
"1.6558481147512794","5.0050554275512695","",""
"1.656220993027091","5.012719631195068","",""
"1.6563885146752","5.016403675079346","",""
"1.6579609364271164","5.004604816436768","",""
"1.6583781689405441","5.015552520751953","",""
"1.659849425777793","5.0038743019104","",""
"1.6600033268332481","5.007240295410156","",""
"1.6603878466412425","5.015203475952148","",""
"1.6619457164779305","5.003478527069092","",""
"1.662388094700873","5.014579772949219","",""
"1.6638844972476363","5.002830982208252","",""
"1.664379728026688","5.013988971710205","",""
"1.6657679807394743","5.0034003257751465","",""
"1.6659310786053538","5.002270221710205","",""
"1.6663820715621114","5.013308048248291","",""
"1.667681848630309","5.003274917602539","",""
"1.6678845277056098","5.0016093254089355","",""
"1.6683833673596382","5.012790203094482","",""
"1.6696652164682746","5.003138542175293","",""
"1.6699074767529964","5.001096248626709","",""
"1.6703815199434757","5.012064456939697","",""
"1.6715365927666426","5.0031023025512695","",""
"1.6718864208087325","5.000360488891602","",""
"1.6723796725273132","5.011509418487549","",""
"1.6734496457502246","5.003417491912842","",""
"1.6739335842430592","4.999837398529053","",""
"1.6743815504014492","5.010844707489014","",""
"1.6753418603911996","5.0033063888549805","",""
"1.6758908750489354","4.999120712280273","",""
"1.676382846198976","5.010360240936279","",""
"1.6774939140304923","5.00201940536499","",""
"1.6779085854068398","4.998673439025879","",""
"1.6783835599198937","5.009683609008789","",""
"1.6794218681752682","5.001606464385986","",""
"1.679884037002921","4.997986793518066","",""
"1.6803909093141556","5.00935173034668","",""
"1.6812070971354842","5.002955436706543","",""
"1.6819899901747704","4.997653484344482","",""
"1.6823861515149474","5.008672714233398","",""
"1.6831146785989404","5.002408027648926","",""
"1.6838846495375037","4.996914863586426","",""
"1.6843825578689575","5.008144855499268","",""
"1.6849227249622345","5.002898216247559","",""
"1.685933442786336","4.996388912200928","",""
"1.686384086497128","5.007449150085449","",""
"1.6868733800947666","5.002241611480713","",""
"1.6878858441486955","4.9957380294799805","",""
"1.688390620984137","5.007096767425537","",""
"1.6887588426470757","5.002406120300293","",""
"1.6899900510907173","4.995412349700928","",""
"1.6903907526284456","5.00651741027832","",""
"1.6907739918679","5.00164794921875","",""
"1.6919306945055723","4.994760513305664","",""
"1.6923859948292375","5.005885124206543","",""
"1.6928898403421044","5.000708103179932","",""
"1.6939073102548718","4.994143962860107","",""
"1.6943858936429024","5.005265235900879","",""
"1.6945168608799577","5.001016616821289","",""
"1.695932587608695","4.993580341339111","",""
"1.6963864909484982","5.004708290100098","",""
"1.69642292894423","5.0008769035339355","",""
"1.697908854112029","4.992980003356934","",""
"1.6983873210847378","5.0041117668151855","",""
"1.6999319195747375","4.992392063140869","",""
"1.7003866378217936","5.0035223960876465","",""
"1.7019330989569426","4.991788864135742","",""
"1.7023867694661021","5.002934455871582","",""
"1.7039314843714237","4.991204261779785","",""
"1.7043865518644452","5.002349853515625","",""
"1.7059310339391232","4.9906110763549805","",""
"1.7060034442692995","4.9939069747924805","",""
"1.7063891282305121","5.001822471618652","",""
"1.7079106764867902","4.990095615386963","",""
"1.7079649260267615","4.990292072296143","",""
"1.7083882121369243","5.001211166381836","",""
"1.709934207610786","4.989495754241943","",""
"1.7103898571804166","5.000706672668457","",""
"1.7117708921432495","4.990227222442627","",""
"1.7119341064244509","4.988945007324219","",""
"1.7123885918408632","5.000092506408691","",""
"1.7137696268036962","4.989416599273682","",""
"1.7139327246695757","4.988380432128906","",""
"1.7143889563158154","4.999568939208984","",""
"1.715768943540752","4.989087104797363","",""
"1.7159320414066315","4.9878010749816895","",""
"1.7163867596536875","4.998910427093506","",""
"1.7176801338791847","4.988946437835693","",""
"1.7178832786157727","4.987231254577637","",""
"1.7183908494189382","4.998483180999756","",""
"1.7196978442370892","4.988705635070801","",""
"1.7199339345097542","4.986733436584473","",""
"1.7203902825713158","4.997865676879883","",""
"1.7214118270203471","4.989934921264648","",""
"1.7219317378476262","4.986124038696289","",""
"1.7223911127075553","4.997370719909668","",""
"1.7234422266483307","4.9894585609436035","",""
"1.7239305889233947","4.985616683959961","",""
"1.7243915935978293","4.996789455413818","",""
"1.725454581901431","4.988625526428223","",""
"1.7259061569347978","4.985022068023682","",""
"1.7263924237340689","4.996280193328857","",""
"1.7271145479753613","4.990246772766113","",""
"1.7279313178732991","4.984517574310303","",""
"1.728392904624343","4.99573278427124","",""
"1.729178591631353","4.989303112030029","",""
"1.7299099126830697","4.983960151672363","",""
"1.7303935019299388","4.995192050933838","",""
"1.7311149276793003","4.989144325256348","",""
"1.731933793053031","4.9834136962890625","",""
"1.732394564896822","4.994682312011719","",""
"1.732902484945953","4.989493370056152","",""
"1.7339319456368685","4.982880592346191","",""
"1.7343935323879123","4.9941277503967285","",""
"1.7348866676911712","4.988985538482666","",""
"1.7359325429424644","4.982326984405518","",""
"1.7363919178023934","4.993551731109619","",""
"1.7369012348353863","4.988341808319092","",""
"1.7379303462803364","4.981751918792725","",""
"1.7383948434144258","4.993062973022461","",""
"1.7386486288160086","4.9885735511779785","",""
"1.7399316420778632","4.981278419494629","",""
"1.740393927320838","4.992500305175781","",""
"1.7405266407877207","4.988250255584717","",""
"1.7419311916455626","4.980679035186768","",""
"1.7423954559490085","4.99199914932251","",""
"1.7424346879124641","4.988148212432861","",""
"1.7439331859350204","4.980210781097412","",""
"1.744394190609455","4.991440773010254","",""
"1.7459308728575706","4.979617118835449","",""
"1.7463958356529474","4.990941524505615","",""
"1.7479335656389594","4.979159355163574","",""
"1.748397946357727","4.990470886230469","",""
"1.749933697283268","4.978662490844727","",""
"1.7503980780020356","4.9899725914001465","",""
"1.7519313842058182","4.978171348571777","",""
"1.7520035617053509","4.981350898742676","",""
"1.7523986753076315","4.9894819259643555","",""
"1.7539316322654486","4.977684020996094","",""
"1.754396827891469","4.988958358764648","",""
"1.7559340922161937","4.977121829986572","",""
"1.7563991714268923","4.988476753234863","",""
"1.757769612595439","4.978097438812256","",""
"1.7579899867996573","4.976700782775879","",""
"1.7584001179784536","4.988037109375","",""
"1.7597710248082876","4.9776387214660645","",""
"1.759990002028644","4.976223945617676","",""
"1.7603978049010038","4.98751974105835","",""
"1.7617706907913089","4.977038383483887","",""
"1.7619337886571884","4.975675582885742","",""
"1.7624000320211053","4.987029552459717","",""
"1.7635264666751027","4.978558540344238","",""
"1.7639900324866176","4.975205898284912","",""
"1.7643988830968738","4.986545085906982","",""
"1.7655319534242153","4.977984428405762","",""
"1.7659900477156043","4.974785804748535","",""
"1.7664004117250443","4.986073017120361","",""
"1.7675486160442233","4.977445125579834","",""
"1.7679899465292692","4.9742207527160645","",""
"1.7683999612927437","4.985605716705322","",""
"1.769533148035407","4.9770588874816895","",""
"1.769989961758256","4.973764419555664","",""
"1.7704007914289832","4.985134601593018","",""
"1.771216164343059","4.978621006011963","",""
"1.7719899769872427","4.9732561111450195","",""
"1.7724009230732918","4.984676837921143","",""
"1.7732242122292519","4.9781174659729","",""
"1.773966010659933","4.972682476043701","",""
"1.7744029173627496","4.984213352203369","",""
"1.7752236453816295","4.977677822113037","",""
"1.7759548500180244","4.9722819328308105","",""
"1.7764039803296328","4.983795166015625","",""
"1.7769546248018742","4.9784979820251465","",""
"1.7779609188437462","4.9718475341796875","",""
"1.7784044612199068","4.9834136962890625","",""
"1.778962672688067","4.978097438812256","",""
"1.7799900379031897","4.971430778503418","",""
"1.78040424361825","4.98307466506958","",""
"1.7807964468374848","4.978286266326904","",""
"1.7819978529587388","4.971055507659912","",""
"1.782402629032731","4.982707500457764","",""
"1.7827957635745406","4.977904796600342","",""
"1.7839899519458413","4.970664978027344","",""
"1.784405205398798","4.9823479652404785","",""
"1.784797292202711","4.977563858032227","",""
"1.7859978834167123","4.97028112411499","",""
"1.7864045221358538","4.98203182220459","",""
"1.7865000991150737","4.977909088134766","",""
"1.7879977822303772","4.969937801361084","",""
"1.788403606042266","4.981682300567627","",""
"1.7884240951389074","4.9779839515686035","",""
"1.789997797459364","4.969576835632324","",""
"1.7904043197631836","4.981316566467285","",""
"1.7919978126883507","4.969201564788818","",""
"1.7924048006534576","4.980971336364746","",""
"1.7939978279173374","4.968843936920166","",""
"1.7944041173905134","4.980623722076416","",""
"1.7959978431463242","4.9684834480285645","",""
"1.7964041326195002","4.980253219604492","",""
"1.797997858375311","4.968118190765381","",""
"1.7980022821575403","4.971564292907715","",""
"1.7984071746468544","4.979950428009033","",""
"1.7999905394390225","4.967867851257324","",""
"1.8004061421379447","4.979727268218994","",""
"1.8019905546680093","4.967605113983154","",""
"1.8019977724179626","4.967547416687012","",""
"1.8024054588750005","4.9794697761535645","",""
"1.803770661354065","4.969247341156006","",""
"1.8039977876469493","4.967268466949463","",""
"1.8044067546725273","4.979218006134033","",""
"1.8056888366118073","4.969691753387451","",""
"1.805997802875936","4.96702766418457","",""
"1.8064075848087668","4.979016304016113","",""
"1.8076833803206682","4.96957540512085","",""
"1.8079978181049228","4.966865062713623","",""
"1.8084071343764663","4.978861331939697","",""
"1.8096803687512875","4.969455242156982","",""
"1.8099978333339095","4.966720104217529","",""
"1.8104059854522347","4.978694915771484","",""
"1.81177060585469","4.9685444831848145","",""
"1.8119978485628963","4.9665374755859375","",""
"1.812405651435256","4.978499889373779","",""
"1.8133840057998896","4.971144676208496","",""
"1.813997863791883","4.966307640075684","",""
"1.814405550248921","4.978264808654785","",""
"1.8153850687667727","4.970895767211914","",""
"1.815997762605548","4.966062068939209","",""
"1.8164082430303097","4.978078365325928","",""
"1.8174205906689167","4.970546245574951","",""
"1.8179977778345346","4.965967178344727","",""
"1.8184082582592964","4.978002548217773","",""
"1.8192612333223224","4.971437931060791","",""
"1.8199977930635214","4.965914726257324","",""
"1.8204087391495705","4.9779767990112305","",""
"1.821177895180881","4.971875190734863","",""
"1.8219978082925081","4.965950965881348","",""
"1.8224085215479136","4.978020191192627","",""
"1.8229354172945023","4.972921371459961","",""
"1.8239978235214949","4.9660210609436035","",""
"1.8244064413011074","4.978050231933594","",""
"1.8249392742291093","4.972919464111328","",""
"1.8259978387504816","4.966008186340332","",""
"1.8264050595462322","4.977996826171875","",""
"1.8269320717081428","4.972862720489502","",""
"1.8279978539794683","4.965886116027832","",""
"1.8284061225131154","4.977889537811279","",""
"1.8288553692400455","4.972995281219482","",""
"1.829997869208455","4.965792655944824","",""
"1.8304073018953204","4.977819919586182","",""
"1.8306485144421458","4.973397731781006","",""
"1.8319978844374418","4.965744495391846","",""
"1.8324066186323762","4.977762699127197","",""
"1.832529902458191","4.97357177734375","",""
"1.8339977832511067","4.965684413909912","",""
"1.8344057025387883","4.977682113647461","",""
"1.8344174604862928","4.974072456359863","",""
"1.8359977984800935","4.965574741363525","",""
"1.8364068819209933","4.977591514587402","",""
"1.8379978137090802","4.965501308441162","",""
"1.8384066643193364","4.977517604827881","",""
"1.839997828938067","4.9654316902160645","",""
"1.8404084257781506","4.9774909019470215","",""
"1.8419978441670537","4.965485095977783","",""
"1.8422759603708982","4.974606037139893","",""
"1.8424090230837464","4.977570533752441","",""
"1.8439978593960404","4.965608596801758","",""
"1.8440022831782699","4.969204902648926","",""
"1.8444092711433768","4.977713108062744","",""
"1.8459907732903957","4.965864658355713","",""
"1.8459978746250272","4.965799808502197","",""
"1.8464067252352834","4.9778594970703125","",""
"1.8479907885193825","4.965980052947998","",""
"1.847997773438692","4.965914726257324","",""
"1.848407438956201","4.97797966003418","",""
"1.8497705459594727","4.968020915985107","",""
"1.8499977886676788","4.966028213500977","",""
"1.8504054751247168","4.978050708770752","",""
"1.8517699791118503","4.968052387237549","",""
"1.8519978038966656","4.966047286987305","",""
"1.8524060724303126","4.978071212768555","",""
"1.8537233117967844","4.968420505523682","",""
"1.8539978191256523","4.966034889221191","",""
"1.8544080667197704","4.978104114532471","",""
"1.8555050482973456","4.970121383666992","",""
"1.855997834354639","4.966134548187256","",""
"1.856406219303608","4.978170871734619","",""
"1.8574899295344949","4.970261096954346","",""
"1.8579978495836258","4.96616268157959","",""
"1.8584078643471003","4.978229522705078","",""
"1.8594404682517052","4.970673561096191","",""
"1.8599978648126125","4.966256618499756","",""
"1.860406599007547","4.9783034324646","",""
"1.8614772707223892","4.970492362976074","",""
"1.8619978800415993","4.966315746307373","",""
"1.86240638140589","4.978351593017578","",""
"1.8634514417499304","4.970693111419678","",""
"1.8639977788552642","4.966336250305176","",""
"1.864408841356635","4.978427886962891","",""
"1.8652166472747922","4.972177505493164","",""
"1.865997794084251","4.966483116149902","",""
"1.866407343186438","4.978557109832764","",""
"1.8672288861125708","4.972239971160889","",""
"1.8679978093132377","4.966608047485352","",""
"1.868407940492034","4.978693008422852","",""
"1.8689432181417942","4.973591327667236","",""
"1.8699978245422244","4.9667649269104","",""
"1.8704072572290897","4.97883939743042","",""
"1.8709455616772175","4.97372579574585","",""
"1.8719978397712111","4.966904163360596","",""
"1.8724078545346856","4.9789886474609375","",""
"1.8728207796812057","4.974242687225342","",""
"1.8739978550001979","4.967079162597656","",""
"1.874406123533845","4.9791259765625","",""
"1.8748193979263306","4.974367618560791","",""
"1.8759978702291846","4.967165946960449","",""
"1.8764071865007281","4.97922945022583","",""
"1.8768206937238574","4.9744720458984375","",""
"1.8779977690428495","4.967282295227051","",""
"1.8784082494676113","4.979373931884766","",""
"1.8785085994750261","4.975257396697998","",""
"1.8799977842718363","4.967469692230225","",""
"1.880406984128058","4.979538440704346","",""
"1.8804173450917006","4.975944519042969","",""
"1.881997799500823","4.967611312866211","",""
"1.8824083963409066","4.979710578918457","",""
"1.8839978147298098","4.967825412750244","",""
"1.884407945908606","4.979922294616699","",""
"1.8859978299587965","4.968043804168701","",""
"1.8864067969843745","4.9801154136657715","",""
"1.8879978451877832","4.96820592880249","",""
"1.8884075107052922","4.980289459228516","",""
"1.88999786041677","4.968390941619873","",""
"1.8900022841989994","4.971989631652832","",""
"1.890408108010888","4.980489730834961","",""
"1.8919905414804816","4.968682289123535","",""
"1.8919978756457567","4.96861457824707","",""
"1.8924063770100474","4.980678081512451","",""
"1.8939905567094684","4.9688239097595215","",""
"1.8939977744594216","4.968756198883057","",""
"1.8944063922390342","4.980810165405273","",""
"1.8957708962261677","4.970853805541992","",""
"1.8959977896884084","4.968863487243652","",""
"1.89640698954463","4.980926513671875","",""
"1.8977706786245108","4.97097635269165","",""
"1.8979978049173951","4.9689836502075195","",""
"1.898407470434904","4.981057167053223","",""
"1.8997688312083483","4.971133232116699","",""
"1.8999978201463819","4.969127178192139","",""
"1.900406088680029","4.981170654296875","",""
"1.9017624435946345","4.971259117126465","",""
"1.9019978353753686","4.96919584274292","",""
"1.9024073844775558","4.981263160705566","",""
"1.903770724311471","4.971307754516602","",""
"1.9039977341890335","4.969315052032471","",""
"1.9044069340452552","4.981374740600586","",""
"1.905346754938364","4.974395751953125","",""
"1.9059977494180202","4.969418048858643","",""
"1.9064077641814947","4.981496334075928","",""
"1.9073471194133162","4.974531650543213","",""
"1.9079978810623288","4.969564914703369","",""
"1.9084078958258033","4.981648921966553","",""
"1.9093540031462908","4.974654197692871","",""
"1.9099977798759937","4.96973180770874","",""
"1.910405931994319","4.981772422790527","",""
"1.9113487796857953","4.97476863861084","",""
"1.9119977951049805","4.969797134399414","",""
"1.9124061800539494","4.9818339347839355","",""
"1.9130196887999773","4.976425647735596","",""
"1.9139978103339672","4.969825744628906","",""
"1.9144087564200163","4.981918811798096","",""
"1.9150178413838148","4.9765543937683105","",""
"1.915997825562954","4.969997406005859","",""
"1.9164085388183594","4.98209810256958","",""
"1.9170214654877782","4.976730823516846","",""
"1.9179978407919407","4.970202445983887","",""
"1.9184071570634842","4.982274532318115","",""
"1.9188199657946825","4.97752571105957","",""
"1.9199978560209274","4.970348358154297","",""
"1.9204061245545745","4.982393264770508","",""
"1.92081811837852","4.977634906768799","",""
"1.9219978712499142","4.970422267913818","",""
"1.922406954690814","4.982476234436035","",""
"1.9228183664381504","4.977718830108643","",""
"1.923997770063579","4.970505714416504","",""
"1.9244072027504444","4.98256778717041","",""
"1.9245075527578592","4.978447437286377","",""
"1.9259977852925658","4.97060489654541","",""
"1.9264072179794312","4.982666492462158","",""
"1.9264175789430737","4.979072093963623","",""
"1.9279978005215526","4.970704078674316","",""
"1.9283973379060626","4.982532978057861","",""
"1.9284089794382453","4.982807636260986","",""
"1.9299978157505393","4.970907688140869","",""
"1.9303947919979692","4.982686996459961","",""
"1.931997830979526","4.971005916595459","",""
"1.9324076129123569","4.983077526092529","",""
"1.9339978462085128","4.971136093139648","",""
"1.9344077445566654","4.98321533203125","",""
"1.9359978614374995","4.971285343170166","",""
"1.936002285219729","4.974884510040283","",""
"1.9364083418622613","4.983381271362305","",""
"1.9379905425012112","4.971548557281494","",""
"1.9379978766664863","4.971480846405029","",""
"1.9384071929380298","4.983553409576416","",""
"1.939990557730198","4.971693992614746","",""
"1.9399977754801512","4.971626281738281","",""
"1.940406276844442","4.983673095703125","",""
"1.9417698495090008","4.973705768585205","",""
"1.941997790709138","4.97170352935791","",""
"1.9424081547185779","4.983789920806885","",""
"1.9437707960605621","4.97385311126709","",""
"1.9439978059381247","4.971862316131592","",""
"1.9444082863628864","4.983956813812256","",""
"1.9457709277048707","4.97404146194458","",""
"1.9459978211671114","4.9720540046691895","",""
"1.946407021023333","4.984122276306152","",""
"1.9477682653814554","4.974198818206787","",""
"1.9479978363960981","4.97218656539917","",""
"1.9484087824821472","4.9842915534973145","",""
"1.9497686298564076","4.97440767288208","",""
"1.9499978516250849","4.9724040031433105","",""
"1.9504078663885593","4.984496593475342","",""
"1.951378071680665","4.977375507354736","",""
"1.9519978668540716","4.972602844238281","",""
"1.9524082308635116","4.98470401763916","",""
"1.9533869344741106","4.977538108825684","",""
"1.9539978820830584","4.972824573516846","",""
"1.9544062670320272","4.984883785247803","",""
"1.9553839229047298","4.977697372436523","",""
"1.955997897312045","4.972945690155029","",""
"1.9564065150916576","4.9849982261657715","",""
"1.9573667086660862","4.977897644042969","",""
"1.9579976797103882","4.973033905029297","",""
"1.9584055989980698","4.985057353973389","",""
"1.9590158481150866","4.979657173156738","",""
"1.9599979277700186","4.9730329513549805","",""
"1.9604081753641367","4.985109329223633","",""
"1.9610177259892225","4.979730606079102","",""
"1.9619977101683617","4.973148345947266","",""
"1.9624070264399052","4.985208034515381","",""
"1.9630168098956347","4.979825019836426","",""
"1.9639977253973484","4.973232269287109","",""
"1.9644089043140411","4.9853339195251465","",""
"1.9648212473839521","4.980588436126709","",""
"1.9659977406263351","4.973421096801758","",""
"1.9664084538817406","4.985520362854004","",""
"1.9668224267661572","4.980775833129883","",""
"1.9679977558553219","4.9736199378967285","",""
"1.9684070721268654","4.985692024230957","",""
"1.9688212778419256","4.98093843460083","",""
"1.9699977710843086","4.973757743835449","",""
"1.9704059232026339","4.985795021057129","",""
"1.9705065060406923","4.981672763824463","",""
"1.9719977863132954","4.9738006591796875","",""
"1.9724061712622643","4.985835075378418","",""
"1.9724236335605383","4.982168197631836","",""
"1.973997801542282","4.973814964294434","",""
"1.9744080491364002","4.985886573791504","",""
"1.9759978167712688","4.973912715911865","",""
"1.9764085300266743","4.986003875732422","",""
"1.9779978320002556","4.974071979522705","",""
"1.9784073811024427","4.986141204833984","",""
"1.9799978472292423","4.974186897277832","",""
"1.980397617444396","4.986020088195801","",""
"1.9804073963314295","4.986250400543213","",""
"1.981997862458229","4.9742865562438965","",""
"1.9820022862404585","4.977885723114014","",""
"1.9824088085442781","4.986386299133301","",""
"1.9839904271066189","4.974539756774902","",""
"1.9839978776872158","4.9744720458984375","",""
"1.9844088237732649","4.986582279205322","",""
"1.9859906751662493","4.974761486053467","",""
"1.9859978929162025","4.974696636199951","",""
"1.9864081405103207","4.986796855926514","",""
"1.9877701997756958","4.97689962387085","",""
"1.9879979081451893","4.974907875061035","",""
"1.9884058274328709","4.9869513511657715","",""
"1.9897655583918095","4.977017879486084","",""
"1.9899976905435324","4.974979877471924","",""
"1.990405609831214","4.987004280090332","",""
"1.9917332101613283","4.977286338806152","",""
"1.9919977057725191","4.974977970123291","",""
"1.9924084190279245","4.987059593200684","",""
"1.9937530159950256","4.977242469787598","",""
"1.9939977210015059","4.975102424621582","",""
"1.994407270103693","4.987166404724121","",""
"1.9957572221755981","4.977301597595215","",""
"1.9959977362304926","4.975194454193115","",""
"1.9964075181633234","4.9872589111328125","",""
"1.9973497837781906","4.980255603790283","",""
"1.9979977514594793","4.975285053253174","",""
"1.9984070677310228","4.987341403961182","",""
"1.9993623718619347","4.980254173278809","",""
"1.999997766688466","4.975347995758057","",""
"2.000408247113228","4.987429618835449","",""
"2.0013470202684402","4.980456829071045","",""
"2.001997781917453","4.975477695465088","",""
"2.0024070981889963","4.987534046173096","",""
"2.0033486653119326","4.980530261993408","",""
"2.0039977971464396","4.975550174713135","",""
"2.0044073462486267","4.987608432769775","",""
"2.0050164312124252","4.982222557067871","",""
"2.0059978123754263","4.975619316101074","",""
"2.0064085256308317","4.987705707550049","",""
"2.0069775637239218","4.982477188110352","",""
"2.007997827604413","4.975761890411377","",""
"2.0084064453840256","4.987804412841797","",""
"2.008958486840129","4.982615947723389","",""
"2.0099978428333998","4.97580099105835","",""
"2.0104078575968742","4.9878692626953125","",""
"2.0108199678361416","4.983105182647705","",""
"2.0119978580623865","4.9758830070495605","",""
"2.0124076399952173","4.987954616546631","",""
"2.012822078540921","4.983185291290283","",""
"2.0139978732913733","4.975969314575195","",""
"2.0144088193774223","4.988063812255859","",""
"2.0148209296166897","4.983314037322998","",""
"2.01599788852036","4.976132392883301","",""
"2.016406739130616","4.988184452056885","",""
"2.0165005698800087","4.984082221984863","",""
"2.0179979037493467","4.976204872131348","",""
"2.018407452851534","4.988261699676514","",""
"2.0184176973998547","4.98466682434082","",""
"2.0199979189783335","4.9762678146362305","",""
"2.0204083994030952","4.988349437713623","",""
"2.0219977013766766","4.976388454437256","",""
"2.022406319156289","4.988426685333252","",""
"2.0239977166056633","4.976403713226318","",""
"2.024229848757386","4.984584331512451","",""
"2.02599773183465","4.976433277130127","",""
"2.026407280936837","4.988483905792236","",""
"2.027997747063637","4.976461410522461","",""
"2.028002170845866","4.9800591468811035","",""
"2.028407296165824","4.98851203918457","",""
"2.0299905445426702","4.97655725479126","",""
"2.0299977622926235","4.976489067077637","",""
"2.0304082427173853","4.988562107086182","",""
"2.0319907926023006","4.9766364097595215","",""
"2.0319977775216103","4.976571083068848","",""
"2.032408956438303","4.988663196563721","",""
"2.033763797953725","4.9787678718566895","",""
"2.033997792750597","4.976716041564941","",""
"2.0344092044979334","4.988820552825928","",""
"2.035768935456872","4.97891092300415","",""
"2.0359978079795837","4.97690486907959","",""
"2.036408754065633","4.989009857177734","",""
"2.037769416347146","4.979108810424805","",""
"2.0379978232085705","4.977108478546143","",""
"2.0384073723107576","4.989181995391846","",""
"2.039768034592271","4.979257583618164","",""
"2.039997838437557","4.977241039276123","",""
"2.040405757725239","4.9892706871032715","",""
"2.041753614321351","4.979394912719727","",""
"2.041997853666544","4.9772539138793945","",""
"2.0424067042768","4.989294052124023","",""
"2.0433529280126095","4.982241630554199","",""
"2.0439978688955307","4.977266311645508","",""
"2.044407883659005","4.989330768585205","",""
"2.0453520119190216","4.982303619384766","",""
"2.0459978841245174","4.977331161499023","",""
"2.0464081317186356","4.989404678344727","",""
"2.04734830185771","4.982409954071045","",""
"2.047997899353504","4.9774250984191895","",""
"2.048407681286335","4.98948860168457","",""
"2.049348782747984","4.98248291015625","",""
"2.049997914582491","4.9774980545043945","",""
"2.050406066700816","4.9895243644714355","",""
"2.051017014309764","4.984111785888672","",""
"2.0519979298114777","4.977471828460693","",""
"2.052407944574952","4.989530086517334","",""
"2.0530191250145435","4.984124660491943","",""
"2.0539977122098207","4.977511882781982","",""
"2.0544067956507206","4.989548206329346","",""
"2.0550196059048176","4.984127998352051","",""
"2.0559977274388075","4.977506637573242","",""
"2.0564089063555","4.989585876464844","",""
"2.0568212494254112","4.98482084274292","",""
"2.0579977426677942","4.9775919914245605","",""
"2.058408223092556","4.9896674156188965","",""
"2.058819867670536","4.984908103942871","",""
"2.059997757896781","4.977686405181885","",""
"2.060406841337681","4.989729881286621","",""
"2.060819184407592","4.984958648681641","",""
"2.0619977731257677","4.977701187133789","",""
"2.062407787889242","4.989762783050537","",""
"2.062508137896657","4.985640048980713","",""
"2.0639977883547544","4.977751731872559","",""
"2.064409200102091","4.989847183227539","",""
"2.0644194446504116","4.986253261566162","",""
"2.065997803583741","4.977895736694336","",""
"2.066396176815033","4.989691734313965","",""
"2.067997818812728","4.977996349334717","",""
"2.068405970931053","4.990024089813232","",""
"2.0699978340417147","4.977976322174072","",""
"2.0702332258224487","4.9862213134765625","",""
"2.0719978492707014","4.978103160858154","",""
"2.0724062342196703","4.990137577056885","",""
"2.073997864499688","4.978098392486572","",""
"2.0740022882819176","4.981696128845215","",""
"2.0744081120938063","4.990163803100586","",""
"2.075990429148078","4.978222846984863","",""
"2.075997879728675","4.978155136108398","",""
"2.0764092914760113","4.99025297164917","",""
"2.0779904443770647","4.9783711433410645","",""
"2.0779978949576616","4.9783034324646","",""
"2.0784069783985615","4.9903564453125","",""
"2.079769503325224","4.980363368988037","",""
"2.0799979101866484","4.978353500366211","",""
"2.080408623442054","4.990438938140869","",""
"2.0817595068365335","4.980566501617432","",""
